,,,,name,x1,x2,y1,y2
JPEG_20160709_114718_1000273309416.png,,,,,150.72672,505.22885,85.09618,417.77298
JPEG_20161123_180911_1000605120089.png,,,,,169.23746,490.72748,42.44619,440.45215
JPEG_20160702_110417_1000487160477.png,,,,,94.83544,549.01416,213.87341,349.2955
1480964739660IMG_3028.png,,,,,163.0008,495.61328,56.815895,432.81104
147444972379411473239796267-Mast--Harbour-Men-Green-Printed-Regular-Boat-Shoes-9861473239796071-5.png,,,,,116.50853,532.03546,163.93716,375.84918
JPEG_20160704_160550_1000929262886.png,,,,,86.15596,555.8137,233.8715,338.66153
1480513459897IMG_0590.png,,,,,102.26593,543.1931,196.75304,358.3993
JPEG_20161116_155623_1000933216435.png,,,,,162.08376,496.33173,58.928802,431.6875
JPEG_20161125_161237_1000201015485.png,,,,,86.70918,555.3803,232.59685,339.3393
JPEG_20160607_171651_1000588746893.png,,,,,136.96924,516.0065,116.79434,400.91742
JPEG_20161123_175520_1000695748466.png,,,,,170.79254,489.50922,38.86322,442.35742
JPEG_20160724_122054_1000831055962.png,,,,,119.767944,529.482,156.42726,379.84256
1474716055965DSC07775.png,,,,,191.03157,473.65393,-7.768834,467.15405
1480510588030IMG_0280.png,,,,,118.105034,530.7847,160.25873,377.80518
JPEG_20161129_133454_1000911275783.png,,,,,147.69623,507.6029,92.07864,414.06003
1473746906456IMG_0629.png,,,,,81.75674,559.2601,244.0076,333.2716
JPEG_20161120_154319_1000141945461.png,,,,,115.22291,533.0426,166.89932,374.27405
JPEG_20160627_104208_1000749346271.png,,,,,105.978264,540.2849,188.1996,362.9476
1469624208977JPEG_20160516_152351_1000638757391.png,,,,,181.76183,480.91586,13.58926,455.79688
JPEG_20161130_155047_1000416126683.png,,,,,178.17976,483.72208,21.842573,451.40814
JPEG_20161209_133840_1000692900089.png,,,,,161.05452,497.138,61.300236,430.42648
JPEG_20160617_223150_1000350743678.png,,,,,104.55097,541.403,191.48816,361.19888
JPEG_20161130_161620_1000657398660.png,,,,,155.49129,501.49628,74.11831,423.61044
JPEG_20160706_150029_1000246264525.png,,,,,82.062706,559.0203,243.30264,333.64648
JPEG_20161124_194533_1000475753751.png,,,,,153.61024,502.96985,78.452354,421.30582
1473659317923DeeplearnS11789.png,,,,,99.8506,545.0853,202.31813,355.44003
1480584007004IMG_20161129_205048.png,,,,,155.26683,501.6721,74.63546,423.33548
JPEG_20160620_151444_1000103482683.png,,,,,111.85485,535.68115,174.65955,370.14752
JPEG_20160530_170312_1000793687149.png,,,,,114.9732,533.2382,167.47466,373.9681
JPEG_20161121_170312_1000533939237.png,,,,,110.49033,536.7501,177.80348,368.47574
1474723402340DSC07764.png,,,,,158.1597,499.40582,67.97012,426.8798
1473315178931DeeplearnS11557.png,,,,,152.44731,503.88092,81.131836,419.881
1475151613230DSC00680.png,,,,,178.20486,483.7024,21.78469,451.43893
14698056786663A.png,,,,,107.2451,539.2924,185.2807,364.4997
JPEG_20161128_165634_1000425309418.png,,,,,110.1052,537.0518,178.69086,368.00388
JPEG_20161120_170013_1000732455581.png,,,,,87.8348,554.4985,230.00333,340.7184
147753980226820161026_130152.png,,,,,156.91145,500.38367,70.846176,425.35043
JPEG_20161126_143938_1000832787331.png,,,,,104.64614,541.3285,191.2689,361.3155
JPEG_20160624_114945_100048493818.png,,,,,96.60147,547.6307,209.80435,351.45926
1474637995016DSC06859.png,,,,,148.81757,506.7245,89.494995,415.4339
JPEG_20160608_112200_1000335693985.png,,,,,149.98688,505.8084,86.80086,416.8665
JPEG_20161124_134818_1000954502902.png,,,,,104.50298,541.44055,191.59874,361.14008
JPEG_20161118_172129_1000985383484.png,,,,,180.92343,481.57263,15.520987,454.76965
JPEG_20161130_152339_1000488310695.png,,,,,102.3346,543.1393,196.59483,358.48343
JPEG_20160914_113050_1000889663430.png,,,,,115.84576,532.5547,165.46423,375.03714
1468653448172JPEG_20160712_101555_1000656926736.png,,,,,108.26158,538.4961,182.93869,365.74512
JPEG_20160709_165041_1000812178633.png,,,,,101.01866,544.1702,199.62686,356.87112
JPEG_20161124_133036_1000434509329.png,,,,,155.04375,501.84686,75.149475,423.06216
JPEG_20161120_115903_1000724355851.png,,,,,149.46902,506.2141,87.99401,416.23203
1473838271871DSC_5930.png,,,,,133.20253,518.95734,125.4731,396.3025
1474637390042DSC06765.png,,,,,129.06795,522.19635,134.99942,391.23685
1469620471285JPEG_20160625_114420_1000408621783.png,,,,,85.19135,556.56934,236.09402,337.47964
JPEG_20160318_160234_-1448947686.png,,,,,147.66173,507.62994,92.158134,414.01776
JPEG_20160629_142736_1000389402112.png,,,,,82.0252,559.04974,243.38902,333.60052
JPEG_20160513_142855_1000167118328.png,,,,,119.81741,529.44324,156.31328,379.9032
JPEG_20161129_175609_100027788927.png,,,,,124.72183,525.60114,145.01317,385.91202
JPEG_20161126_174701_1000779113113.png,,,,,165.66228,493.5283,50.68369,436.07184
JPEG_20160627_161322_100068540524.png,,,,,110.380394,536.83624,178.0568,368.34103
JPEG_20160820_170255_1000501584692.png,,,,,118.19386,530.71515,160.05403,377.91403
JPEG_20161028_120527_100025752516.png,,,,,89.5606,553.1465,226.02698,342.83282
JPEG_20161123_184852_1000115354194.png,,,,,93.52235,550.04285,216.89886,347.68674
JPEG_20160702_124104_1000115515044.png,,,,,119.441795,529.7375,157.17873,379.443
JPEG_20160706_134445_1000828891880.png,,,,,95.06527,548.8341,213.34387,349.5771
1467548557493Honey-Winnie-Pack1.png,,,,,126.79831,523.97437,140.22884,388.45612
1473664856766DeeplearnS11678.png,,,,,82.79112,558.4497,241.62431,334.53894
JPEG_20160524_145559_1000460479625.png,,,,,174.17792,486.85712,31.06306,446.50516
JPEG_20161118_175643_1000471682427.png,,,,,107.2451,539.2924,185.2807,364.4997
JPEG_20160608_145421_1000825288559.png,,,,,147.31728,507.89978,92.951744,413.59576
JPEG_20161125_174408_100014367146.png,,,,,129.61526,521.7676,133.73837,391.9074
JPEG_20160702_144658_1000530159380.png,,,,,83.577705,557.8335,239.81198,335.50266
JPEG_20161117_130304_1000476665694.png,,,,,109.22586,537.7407,180.71692,366.92654
JPEG_20160924_131109_1000588426779.png,,,,,105.02826,541.0291,190.38849,361.78366
JPEG_20161119_143408_1000353219056.png,,,,,153.86925,502.76697,77.8556,421.62317
JPEG_20160820_161516_1000182070575.png,,,,,84.05422,557.4602,238.71402,336.0865
1480967775983IMG_3206.png,,,,,158.65642,499.0167,66.825645,427.48834
JPEG_20160629_111148_1000680302022.png,,,,,154.09769,502.588,77.32928,421.90305
JPEG_20160712_134820_1000956901062.png,,,,,148.407,507.04608,90.440956,414.93088
1469623881797JPEG_20160607_190140_1000216082366.png,,,,,99.24044,545.5633,203.724,354.69247
1474701681771DSC07027.png,,,,,183.82538,479.2993,8.834701,458.32513
147444934445611472450544146-Roadster-Men-Taupe-Sneakers-4541472450543902-3.png,,,,,156.50014,500.7059,71.79382,424.84653
1473665111103DeeplearnS122.png,,,,,155.21854,501.70993,74.74676,423.27628
1473840714854DSC_6009.png,,,,,148.27235,507.15155,90.75119,414.76593
1469624073252JPEG_20160628_123744_1000327807150.png,,,,,149.34271,506.31305,88.28501,416.0773
JPEG_20160607_135707_1000381433337.png,,,,,115.30198,532.98065,166.71715,374.3709
1473315171961DeeplearnS11553.png,,,,,97.61866,546.8338,207.4607,352.70547
JPEG_20161025_132922_1000177611075.png,,,,,98.002525,546.5331,206.57622,353.1758
JPEG_20161028_151301_1000682087623.png,,,,,113.15052,534.6661,171.67424,371.735
JPEG_20160527_143320_1000266490991.png,,,,,155.45404,501.52542,74.20412,423.56482
JPEG_20161121_155840_1000165020921.png,,,,,128.88657,522.33844,135.41734,391.01465
1474631961427DSC06122.png,,,,,122.407814,527.4139,150.34482,383.07693
JPEG_20161118_142945_100080458757.png,,,,,180.17276,482.1607,17.25053,453.84998
147772319084620161028_161001.png,,,,,144.6201,510.0128,99.16625,410.29117
JPEG_20161210_125532_1000864684115.png,,,,,85.25313,556.521,235.9517,337.55536
JPEG_20160526_124126_1000715650033.png,,,,,128.80127,522.4053,135.61388,390.91013
1480515673257E-mazingshawls29-11-201618190.png,,,,,157.44711,499.96405,69.61194,426.0067
1470820491803DSC_0130.png,,,,,169.62839,490.4212,41.54549,440.9311
JPEG_20160628_135220_1000892549465.png,,,,,88.65982,553.8522,228.10243,341.72922
1470741610290DSC_0205.png,,,,,163.03896,495.58344,56.728,432.8578
JPEG_20160712_102740_1000491603894.png,,,,,107.2451,539.2924,185.2807,364.4997
JPEG_20160527_142713_1000927957297.png,,,,,189.38644,474.9427,-3.9783812,465.1385
JPEG_20160810_125615_100013646595.png,,,,,155.54652,501.45297,73.99106,423.67813
1472043165529m_lone_peak_25_steel_03.png,,,,,111.1629,536.2232,176.25385,369.29974
JPEG_20160524_155503_1000149037555.png,,,,,168.80669,491.0649,43.43872,439.92438
147771690339420161028_163308.png,,,,,158.43567,499.1896,67.33425,427.2179
1473665015210DeeplearnS11754.png,,,,,147.66006,507.63123,92.16194,414.01575
JPEG_20160513_141317_1000188687140.png,,,,,156.3376,500.83325,72.16834,424.64737
JPEG_20160525_140106_1000981986939.png,,,,,111.31496,536.10406,175.9035,369.48605
1480655065469bigtape-500x500.png,,,,,151.7259,504.44608,82.79398,418.99716
1480600390228_R2A5642.png,,,,,173.84276,487.1197,31.835278,446.09454
JPEG_20161117_120329_1000680762280.png,,,,,150.25587,505.5977,86.18106,417.19608
JPEG_20161201_162745_1000876051945.png,,,,,164.26831,494.62033,53.895462,434.36398
1480969017871ShinFashionSarees21088.png,,,,,139.98341,513.64514,109.84949,404.61038
JPEG_20161201_151247_1000543566641.png,,,,,155.34131,501.61377,74.463875,423.4267
JPEG_20161123_185001_1000668855167.png,,,,,181.33287,481.2519,14.577635,455.27133
1475009389023DSC020511.png,,,,,145.77898,509.10492,96.49615,411.71103
147742497461220161025_151351.png,,,,,96.79127,547.48193,209.36703,351.6918
1473749238541IMG_0410.png,,,,,142.67839,511.53387,103.64005,407.91223
1474715948294DSC07765.png,,,,,107.43292,539.14526,184.84796,364.72986
JPEG_20161207_142757_100076985398.png,,,,,165.71,493.4909,50.573727,436.13034
JPEG_20161128_162148_1000500764210.png,,,,,100.0107,544.95984,201.94926,355.6362
1469615895870JPEG_20160625_110713_1000608243917.png,,,,,109.36691,537.6302,180.39192,367.09933
JPEG_20160704_132223_1000259691091.png,,,,,105.78183,540.4388,188.65219,362.70694
147742479970320161025_141519.png,,,,,109.470726,537.5489,180.15273,367.22653
1480942671883_R2A1953.png,,,,,89.13359,553.481,227.01085,342.30966
147262844557311be41c754ffe0f059ad0d10daffd531.png,,,,,110.25289,536.9361,178.35056,368.1848
JPEG_20161118_173013_1000182675809.png,,,,,149.50371,506.18695,87.91406,416.27454
147771920856220161028_155135.png,,,,,124.03575,526.1386,146.59396,385.07147
1473750899539IMG_1009.png,,,,,177.89073,483.9485,22.50851,451.05402
JPEG_20160711_145400_1000943665530.png,,,,,152.20683,504.06927,81.68591,419.5864
JPEG_20160630_122640_1000549439827.png,,,,,150.77446,505.1914,84.98619,417.83145
1474722816280DSC07675.png,,,,,190.41696,474.1354,-6.3528013,466.40106
1474633759778DSC06143.png,,,,,117.94806,530.9077,160.62039,377.61285
1474713859270DSC07459.png,,,,,179.25957,482.87613,19.354593,452.73114
JPEG_20161124_194157_1000260527030.png,,,,,170.70845,489.57507,39.056923,442.2544
1470730890853DSC_0076.png,,,,,133.23174,518.93445,125.405785,396.3383
147185181017620160818_122639.png,,,,,156.65274,500.58636,71.44221,425.03348
JPEG_20160711_104029_1000387613982.png,,,,,116.47747,532.05975,164.00873,375.81113
JPEG_20160608_164154_1000233369831.png,,,,,104.30248,541.59766,192.0607,360.89444
1480844529267IMG_20161204_131630.png,,,,,168.14174,491.58585,44.970825,439.10968
JPEG_20161124_155933_1000484401381.png,,,,,126.66883,524.0758,140.52715,388.29745
JPEG_20161123_193458_1000392568530.png,,,,,162.65622,495.8832,57.609818,432.38885
JPEG_20161127_174904_1000352508702.png,,,,,178.23871,483.67587,21.706753,451.48038
JPEG_20161025_132055_1000592490257.png,,,,,141.15358,512.72845,107.15335,406.04404
JPEG_20160701_144954_1000135660437.png,,,,,147.72734,507.57855,92.00698,414.09814
JPEG_20161120_132300_1000735608044.png,,,,,153.19508,503.2951,79.40893,420.79718
1480948447697_R2A2056.png,,,,,153.10745,503.36377,79.6108,420.68982
1475151126726DSC00595.png,,,,,95.72493,548.3173,211.82397,350.3853
JPEG_20161130_181359_1000105597012.png,,,,,121.04556,528.4811,153.48354,381.40793
JPEG_20160301_113012_-1044895673.png,,,,,115.015076,533.20544,167.37819,374.0194
JPEG_20161203_183857_1000124765088.png,,,,,118.41796,530.5396,159.5377,378.1886
JPEG_20161209_180950_1000714569255.png,,,,,181.33078,481.25354,14.582432,455.26874
1480489364596IMG_20161129_184748.png,,,,,104.0009,541.834,192.75558,360.52493
JPEG_20161121_190017_1000840954948.png,,,,,115.96091,532.4645,165.19891,375.17825
JPEG_20160810_123600_1000268236391.png,,,,,152.15128,504.11282,81.813896,419.5183
JPEG_20160726_162447_1000720849194.png,,,,,171.64911,488.8382,36.889595,443.4069
1480508040686IMG_0379.png,,,,,113.07971,534.72156,171.8374,371.6482
JPEG_20161028_135712_1000634911654.png,,,,,90.28114,552.58203,224.3668,343.71564
147771847986020161028_155635.png,,,,,101.7378,543.6069,197.96992,357.7522
JPEG_20160621_160802_1000565983321.png,,,,,92.79584,550.61206,218.5728,346.7966
JPEG_20160924_150914_1000283002788.png,,,,,107.2451,539.2924,185.2807,364.4997
1474723186505DSC07688.png,,,,,153.50343,503.05356,78.69847,421.17496
1480944462660TotetecaModelShoot12030.png,,,,,100.70192,544.4184,200.35664,356.48306
JPEG_20160623_152402_100049565557.png,,,,,108.74593,538.1167,181.82272,366.3385
1474633779446DSC05980.png,,,,,154.3212,502.4129,76.81425,422.17688
1478949078880eMazingShawls3887.png,,,,,158.49483,499.1433,67.19796,427.29037
1480967908428IMG_3219.png,,,,,80.505,560.24066,246.8917,331.73798
JPEG_20161124_154123_1000497167723.png,,,,,110.889244,536.4376,176.88437,368.96448
1468654652936JPEG_20160712_101132_1000791036378.png,,,,,169.31859,490.6639,42.259266,440.5515
JPEG_20160630_152906_1000191136201.png,,,,,98.722786,545.9688,204.9167,354.05826
JPEG_20160810_152503_1000339182790.png,,,,,162.45465,496.04114,58.074238,432.1419
1480602102006_R2A5729.png,,,,,168.5297,491.28192,44.07693,439.58502
JPEG_20160707_161702_1000795044689.png,,,,,106.9145,539.55145,186.04247,364.09464
JPEG_20160702_161603_1000438831296.png,,,,,81.98786,559.07904,243.47508,333.55478
JPEG_20161120_125253_1000291209485.png,,,,,100.02904,544.9455,201.90701,355.65866
JPEG_20160907_160643_1000579362762.png,,,,,111.429085,536.01465,175.64055,369.6259
147753900905320161026_125357.png,,,,,170.31523,489.88315,39.96295,441.7726
JPEG_20160820_200408_1000312898394.png,,,,,156.86159,500.42273,70.961044,425.28934
JPEG_20160513_122111_1000743190750.png,,,,,140.75279,513.0424,108.076775,405.553
1480961726692ShinFashionSarees20456.png,,,,,159.1822,498.6048,65.61422,428.1325
1470989954571IMG_0022.png,,,,,151.23277,504.8324,83.9302,418.39297
JPEG_20160513_155520_1000616114565.png,,,,,107.5871,539.02454,184.49274,364.91873
1473316476326DeeplearnS11662.png,,,,,91.30935,551.7765,221.99774,344.9754
JPEG_20160704_133104_1000454502486.png,,,,,95.292145,548.6564,212.82114,349.85507
JPEG_20160526_155841_1000349960320.png,,,,,154.76263,502.0671,75.79717,422.7177
JPEG_20160711_172036_1000486331496.png,,,,,97.724464,546.7509,207.21692,352.8351
JPEG_20160711_160352_1000633603868.png,,,,,112.06858,535.5137,174.16711,370.40936
JPEG_20161123_200711_1000928536480.png,,,,,113.792,534.1636,170.19623,372.52094
JPEG_20160629_162919_1000698496022.png,,,,,98.60434,546.06165,205.1896,353.91312
JPEG_20161118_135207_100035493830.png,,,,,94.22229,549.4945,215.28615,348.54428
147742571519220161025_162300.png,,,,,105.349594,540.77734,189.64809,362.17737
147772063550320161028_154618.png,,,,,107.2451,539.2924,185.2807,364.4997
1473664988218DeeplearnS11745.png,,,,,154.78836,502.04694,75.73787,422.74927
1480509596101IMG_0188.png,,,,,126.06106,524.55194,141.9275,387.55286
1473315299331DeeplearnS11609.png,,,,,100.683945,544.43243,200.39807,356.46103
1480605504266_R2A5986.png,,,,,145.5147,509.31195,97.10504,411.38724
JPEG_20161210_141955_1000185212120.png,,,,,115.2943,532.9867,166.73485,374.3615
JPEG_20160711_113354_1000894536583.png,,,,,92.640366,550.73376,218.931,346.6061
JPEG_20160524_151338_1000429922285.png,,,,,170.20802,489.9671,40.209965,441.6413
1469619352483JPEG_20160625_112244_1000381420828.png,,,,,80.317535,560.3875,247.32361,331.50833
JPEG_20160530_160504_100045894727.png,,,,,108.89121,538.00287,181.48798,366.51648
147742430034220161025_160041.png,,,,,105.18362,540.9074,190.03052,361.974
147742523518820161025_150101.png,,,,,145.6762,509.18542,96.73292,411.5851
1474634562566DSC05924.png,,,,,153.66283,502.92865,78.33121,421.37027
JPEG_20161120_122658_1000272848166.png,,,,,170.8128,489.49335,38.816498,442.38223
JPEG_20160706_121517_1000131552753.png,,,,,90.81671,552.1625,223.13281,344.3718
JPEG_20161208_170010_1000438785194.png,,,,,186.48222,477.21786,2.713121,461.58026
JPEG_20160621_131315_1000911617083.png,,,,,183.0678,479.89276,10.580229,457.39694
JPEG_20161126_134844_1000122318089.png,,,,,129.31723,522.0011,134.42505,391.54227
148053499044420161126_205819.png,,,,,158.08946,499.46082,68.13194,426.79373
JPEG_20160530_174108_1000185561335.png,,,,,156.0735,501.04016,72.77687,424.3238
JPEG_20160711_133153_1000642726941.png,,,,,179.0413,483.04712,19.857512,452.4637
1473486791700DeeplearnS11945.png,,,,,160.48608,497.5833,62.609962,429.73004
1480950047899_R2A2107.png,,,,,162.47348,496.02637,58.03086,432.16498
JPEG_20160608_151244_1000663696669.png,,,,,116.4144,532.1092,164.15404,375.73386
1473325931940IMG_20160907_124645.png,,,,,97.03037,547.2947,208.81613,351.98474
147772343079320161028_162246.png,,,,,85.496765,556.3301,235.39032,337.85388
JPEG_20160627_105309_1000365222574.png,,,,,92.96291,550.4811,218.18784,347.0013
JPEG_20160810_153930_1000924070198.png,,,,,115.78997,532.5983,165.59277,374.9688
JPEG_20160810_165445_1000341316393.png,,,,,147.90047,507.44293,91.6081,414.31024
1480513011761IMG_0415.png,,,,,113.8717,534.10114,170.01262,372.61853
1473662841413DeeplearnS11606.png,,,,,86.5766,555.48413,232.90233,339.17685
JPEG_20160701_123913_1000565053456.png,,,,,109.36975,537.628,180.3854,367.1028
1473748671796IMG_1273.png,,,,,92.44083,550.89014,219.39076,346.36163
JPEG_20161127_204339_1000623036549.png,,,,,172.22311,488.38852,35.567066,444.11014
1473752212304IMG_0761.png,,,,,91.28926,551.79224,222.04405,344.95078
JPEG_20161128_162829_1000345686595.png,,,,,100.37064,544.67786,201.11993,356.0772
1473752428189IMG_1401.png,,,,,109.515175,537.51404,180.05031,367.28098
JPEG_20160527_155014_1000120891512.png,,,,,150.89798,505.09464,84.701584,417.98282
1468827993754JPEG_20160709_152140_1000166473760.png,,,,,72.64373,566.39923,265.0046,322.10645
147772001006820161028_155110.png,,,,,124.92321,525.44336,144.5492,386.15875
JPEG_20161123_191938_1000942126684.png,,,,,171.18929,489.19843,37.949104,442.8435
JPEG_20160709_153835_1000350188074.png,,,,,101.97951,543.4175,197.41301,358.04834
1475059814364DSC02402.png,,,,,93.06485,550.40125,217.95294,347.1262
1473315180706DeeplearnS11558.png,,,,,138.75664,514.6062,112.67604,403.10736
1474724173041DSC08139.png,,,,,188.18898,475.8808,-1.2193172,463.67133
JPEG_20160627_173826_1000679895926.png,,,,,89.497406,553.196,226.17259,342.7554
JPEG_20161125_191838_1000178389537.png,,,,,140.80363,513.00256,107.95964,405.6153
1474634094399DSC05970.png,,,,,155.4259,501.5475,74.268974,423.53036
1473662857220DeeplearnS11603.png,,,,,154.49637,502.2757,76.41067,422.3915
1480511774804IMG_0107.png,,,,,93.95534,549.7036,215.90123,348.21722
1468825713606JPEG_20160709_135550_1000467949687.png,,,,,109.69805,537.3707,179.62895,367.50504
JPEG_20161201_132545_1000855800942.png,,,,,161.21864,497.00943,60.922066,430.6276
JPEG_20160724_122143_1000283232475.png,,,,,119.76683,529.4829,156.42984,379.8412
JPEG_20160625_165955_1000467194334.png,,,,,109.55694,537.4813,179.9541,367.33215
1471330722453DSC_0003.png,,,,,137.37823,515.6861,115.85198,401.41852
JPEG_20161028_134315_1000116775160.png,,,,,141.19133,512.69885,107.06636,406.0903
JPEG_20161108_084313_1000280356851.png,,,,,144.917,509.78015,98.48217,410.65497
1470991560631IMG_0036.png,,,,,166.79494,492.64096,48.073948,437.4596
JPEG_20161207_145646_1000860966799.png,,,,,151.28354,504.79263,83.81326,418.45517
1473486758168DeeplearnS11890.png,,,,,152.35526,503.953,81.34392,419.76825
JPEG_20161210_125425_1000299773566.png,,,,,110.7233,536.5676,177.26671,368.76117
JPEG_20161028_120326_1000995359990.png,,,,,131.79688,520.05853,128.71184,394.5803
JPEG_20161126_132731_1000493573574.png,,,,,108.449196,538.3491,182.5064,365.97498
1475063035338DSC00188.png,,,,,186.31348,477.3501,3.1019769,461.37347
JPEG_20161123_123542_1000184116506.png,,,,,158.21077,499.3658,67.85243,426.94235
JPEG_20160702_140638_1000373921906.png,,,,,109.96383,537.16254,179.01659,367.8307
JPEG_20160625_181454_1000973101922.png,,,,,101.48874,543.80194,198.54378,357.44705
1473314660691DeeplearnS11708.png,,,,,86.53841,555.5141,232.99031,339.13007
1468825750834JPEG_20160709_140507_1000170152553.png,,,,,99.827774,545.1032,202.37076,355.41205
JPEG_20161120_164749_1000692437159.png,,,,,93.72144,549.8869,216.44014,347.93066
JPEG_20161120_155224_1000765130891.png,,,,,106.18919,540.1196,187.71361,363.206
JPEG_20161203_134700_1000363232365.png,,,,,108.38229,538.40155,182.66055,365.893
147771809674420161028_161827.png,,,,,152.51367,503.82892,80.97894,419.9623
JPEG_20161121_162712_1000723768377.png,,,,,153.39662,503.1372,78.944565,421.0441
JPEG_20160709_125835_1000401739594.png,,,,,85.33775,556.4547,235.75671,337.65906
JPEG_20161025_130204_1000734698192.png,,,,,145.80005,509.08838,96.44754,411.73688
1473315394461DeeplearnS11654.png,,,,,105.0711,540.99554,190.28978,361.83615
1473665087851DeeplearnS11408.png,,,,,122.52548,527.3217,150.0737,383.2211
JPEG_20160527_125903_1000142962853.png,,,,,120.14629,529.1856,155.55551,380.30612
1473231473869DeeplearnS11444.png,,,,,96.617226,547.61835,209.76805,351.47852
JPEG_20160527_163022_1000408160835.png,,,,,116.38913,532.12897,164.21227,375.70288
JPEG_20161126_180103_1000615150656.png,,,,,170.68445,489.59387,39.11224,442.225
JPEG_20160630_130512_1000455791278.png,,,,,108.87506,538.0155,181.52519,366.49673
1474630534100DSC08172.png,,,,,150.13774,505.69025,86.45322,417.05136
JPEG_20160622_102556_1000981717467.png,,,,,166.9549,492.51562,47.705425,437.65555
JPEG_20161120_170936_100048713868.png,,,,,107.3594,539.2029,185.01738,364.63974
JPEG_20161025_135432_1000560556750.png,,,,,148.31158,507.12085,90.66086,414.81393
1470732651936DSC_0102.png,,,,,155.6694,501.35675,73.707924,423.82867
1475008576543DSC019721.png,,,,,138.01274,515.18896,114.39004,402.19592
1468667739558JPEG_20160712_154848_1000734544234.png,,,,,111.83764,535.69464,174.69919,370.12643
1481181874413DSCF6254.png,,,,,112.71601,535.0065,172.67538,371.20264
JPEG_20160623_150642_1000417730445.png,,,,,87.92027,554.4315,229.80641,340.82312
JPEG_20160607_135905_1000971939145.png,,,,,114.93915,533.2649,167.55313,373.92636
JPEG_20160620_165508_1000685320020.png,,,,,94.20722,549.50635,215.32086,348.52585
JPEG_20161129_123856_1000489632662.png,,,,,95.93435,548.1533,211.34145,350.64188
JPEG_20161129_150556_1000310886701.png,,,,,156.57634,500.6462,71.61828,424.93985
JPEG_20160820_155939_1000616576670.png,,,,,121.5452,528.08966,152.33237,382.02002
JPEG_20160513_142624_1000199752707.png,,,,,72.1749,566.7665,266.0848,321.53204
1474711990330DSC07413.png,,,,,149.69429,506.03763,87.475,416.50803
JPEG_20160706_121759_1000336159873.png,,,,,97.13465,547.213,208.57588,352.1125
1470119698524IMG_20160802_112435.png,,,,,85.34793,556.4467,235.73326,337.6715
JPEG_20160622_162805_1000500779947.png,,,,,150.08008,505.7354,86.58612,416.9807
1473752453890IMG_1396.png,,,,,99.12685,545.6523,203.98572,354.55328
1475010498165DSC020761.png,,,,,112.42032,535.23816,173.35667,370.84033
147772028351920161028_151927.png,,,,,123.21834,526.77893,148.47731,384.06995
1468824742910JPEG_20160709_122224_1000550925316.png,,,,,151.55754,504.57794,83.18189,418.79086
JPEG_20161126_141601_1000691416148.png,,,,,144.90814,509.7871,98.50256,410.6441
1473659877188DeeplearnS11858.png,,,,,92.74999,550.64795,218.6784,346.74045
JPEG_20160722_094712_1000128416435.png,,,,,167.01614,492.46765,47.564278,437.73062
JPEG_20160704_165714_1000651242466.png,,,,,153.27126,503.23544,79.23338,420.89053
1473749808913IMG_1149.png,,,,,132.1752,519.7621,127.84011,395.04382
JPEG_20160810_110421_1000216212014.png,,,,,175.0284,486.19083,29.103523,447.54712
1480964470949IMG_3010.png,,,,,142.18182,511.9229,104.78422,407.30383
JPEG_20161207_143815_1000349075678.png,,,,,166.94455,492.52374,47.72922,437.64288
JPEG_20161011_163335_1000531267099.png,,,,,88.66831,553.8455,228.08289,341.7396
1474723894211DSC08098.png,,,,,137.69873,515.435,115.11353,401.81122
1473314762691DeeplearnS11727.png,,,,,111.67317,535.8235,175.07816,369.92496
JPEG_20161117_172143_1000475330673.png,,,,,145.86302,509.03903,96.302444,411.81403
147444940592311473248951508-Roadster-Men-Tan-Solid-High-tops-Sneakers-5921473248951367-3.png,,,,,157.09708,500.23828,70.418465,425.57785
1475152183388DSC00732.png,,,,,179.45259,482.7249,18.909891,452.96762
JPEG_20160922_105636_100074671507.png,,,,,155.37947,501.58386,74.37595,423.47345
147753940877020161026_121931.png,,,,,110.96533,536.378,176.70906,369.0577
1468824520694JPEG_20160709_125135_1000673877789.png,,,,,152.94513,503.4909,79.98485,420.49094
JPEG_20160607_153805_1000483734478.png,,,,,100.95693,544.2186,199.76907,356.7955
JPEG_20160407_122344_-1598311991.png,,,,,156.88297,500.406,70.91178,425.31555
JPEG_20161201_133032_1000472207152.png,,,,,104.90458,541.126,190.67345,361.63214
JPEG_20161123_174806_1000800100463.png,,,,,180.77948,481.68542,15.852657,454.59332
JPEG_20160712_101428_1000437079096.png,,,,,127.12883,523.71545,139.46729,388.86105
JPEG_20160701_145711_1000184681903.png,,,,,141.86868,512.1682,105.50569,406.92017
1473315088131DeeplearnS11498.png,,,,,143.76913,510.67938,101.12691,409.24863
JPEG_20161130_120846_1000444531031.png,,,,,174.26309,486.7904,30.866793,446.60953
1466829219153IMG_0008.png,,,,,165.6859,493.50977,50.62924,436.1008
1473231452367DeeplearnS11249.png,,,,,153.17075,503.31418,79.465,420.76736
JPEG_20160724_131548_1000680533139.png,,,,,113.38328,534.48376,171.13795,372.02014
1480487630752IMG_20161129_184240.png,,,,,112.06016,535.52026,174.18651,370.39908
1475058245746DSC02349.png,,,,,122.50305,527.33936,150.1254,383.1936
1474636448681DSC06311.png,,,,,139.24287,514.22534,111.555725,403.70306
JPEG_20160625_110412_100021106550.png,,,,,111.77902,535.74054,174.83426,370.05463
147771957787320161028_163722.png,,,,,134.87709,517.64545,121.61479,398.35416
